"residx_perfrl","residx_baplus_all","residx_sesall","residx_singmom_all","residx_snap_all","residx_corsup","residx_elmgui","residx_inlf_fem","residx_perell","residx_ppexp_tot","residx_unemp_all","residy_perfrl","residy_baplus_all","residy_sesall","residy_singmom_all","residy_snap_all","residy_corsup","residy_elmgui","residy_inlf_fem","residy_perell","residy_ppexp_tot","residy_unemp_all"
-0.167645967492707,0.0640192545374543,-0.164843484661022,-0.167645967492707,-0.0194254042224014,3.96657283542775,-3.37849150243176,-0.0136046261990133,-0.00571363153454139,-5687.61821293396,-0.0134268472480851,0.328651989144632,0.242356110168155,0.184185480016524,0.328651989144632,0.195280811736371,0.197456029162591,0.195634218365322,0.198305053164767,0.200723230795023,0.214927631258409,0.201921204067946
-0.0299482870452017,0.0568698497545754,0.120464113942588,-0.0299482870452017,-0.0360997573784763,5.15764461101135,-2.0419960520367,-0.0387835262529679,-0.00638804775510024,-2685.16391169206,0.00445643619102713,0.0398924626149173,0.0558158165575365,0.0465394499889951,0.0398924626149173,0.0111691560240273,0.0156248833191204,0.0150391449884037,0.0168969048527247,0.0194127075819135,0.0244867197350459,0.0153517216197677
-0.00963632924420187,0.00121409238683976,-0.0512173195041669,-0.00963632924420187,-0.0226617352968414,1.8096917388402,-3.41561124915293,-0.16902134648446,-0.0480622586556503,-3890.15443660645,0.0117544984943942,-0.0227609024738594,-0.0294220436322725,-0.0152280969517577,-0.0227609024738594,-0.0336611474639806,-0.0305974090821163,-0.0328501047553012,-0.028912903240969,-0.0090063866253692,-0.018816042560749,-0.0335201434628411
-0.0220462887126387,-0.0835321007911211,0.0855003905750717,-0.0220462887126387,0.0881134454553386,5.42174560924746,-3.75641029015916,0.0489280880994885,-0.00273592099874473,2846.31021893834,0.0109364705205555,0.275414501958658,0.20063987867862,0.239222926641241,0.275414501958658,0.271485249516805,0.257246626070794,0.25540988818244,0.257869157431126,0.259468793554522,0.249886129187492,0.255225248280841
-0.000734860870070046,0.171020056667556,0.383887904491497,-0.000734860870070046,-0.0146782255233649,-0.0600810222309113,-0.675331846142261,-0.0197330591248971,-0.0194602618998089,-6055.31065376028,-0.0113630615429472,-0.0800519615093633,0.0373430668873494,0.130261681137366,-0.0800519615093633,-0.0828270774142587,-0.0806125822955721,-0.0811360118446837,-0.080466586288538,-0.0720184778201908,-0.0628112122508041,-0.0774717446598109
0.0216916450508282,-0.0472049033844056,0.0541812259574255,0.0216916450508282,0.00464982579326124,7.42344098176307,0.0401457664055592,-0.0357820368106391,-0.0235209331545735,-5101.40884577439,0.00681606339079966,-0.0607369525777181,-0.0764185684361179,-0.0427589852451272,-0.0607369525777181,-0.0431594273311133,-0.0452434888615001,-0.0438269410978949,-0.0435723126921723,-0.0334564394724597,-0.0288508443686431,-0.0457481315806061
-0.0309236339284647,0.018789872205526,0.0142094125772951,-0.0309236339284647,-0.0292126085708313,49.0445672170354,10.2113094311553,-0.064912168408014,-0.0476773400557875,-2781.6934902363,-0.00722118336239322,-0.0517278217790547,-0.062830395673287,-0.0660352039122542,-0.0517278217790547,-0.0801763076288873,-0.0849489071316028,-0.0680464896406378,-0.0752741868928752,-0.0547084380603548,-0.0676085842572522,-0.073788225628365
0.291058835244896,-0.0123643073497594,0.34982319694737,0.291058835244896,-0.000189447647739093,0.285655982016644,-5.33724901388387,-0.052863557720826,-0.0686223988057425,-517.953299020805,-0.00836788600059604,-0.565869569126015,-0.34790803149588,-0.265520969323374,-0.565869569126015,-0.339407769440622,-0.339432669830821,-0.343427414974656,-0.338958165722713,-0.309034525459221,-0.337855696447057,-0.337058123039791
0.0447103473815909,0.10363151089807,0.0279738816839643,0.0447103473815909,-0.080510739663144,2.53912067498523,-4.7763794844902,0.028251627008071,-0.078996740830165,-2098.70619218203,-0.0179872664759063,-0.11796904618194,-0.0116939194779751,-0.0397707287214836,-0.11796904618194,-0.0952623330544362,-0.0836513611677758,-0.086799944880427,-0.0834023407717673,-0.0482449203548817,-0.0770036051865594,-0.0781876816940121
0.11780915316989,-0.10962405048726,0.022538492015137,0.11780915316989,0.0206603138699729,6.17044279225218,-0.217527685451541,-0.106555291413472,-0.0616840212582767,-1614.55160189392,0.0221731230796593,-0.332550150653784,-0.316492719098821,-0.254974547858575,-0.332550150653784,-0.237774604181917,-0.242027963182552,-0.241040808875776,-0.240026891693376,-0.213599164953984,-0.236126381740442,-0.247026535544929
0.0782955518977301,0.0602455941316214,0.136578023990696,0.0782955518977301,-0.0171182523394207,15.8254048526227,10.8305174091571,0.0229054112431865,-0.0890733361720822,205.935030230905,0.000750696656021944,-0.313791873070866,-0.211308999176936,-0.113887803003635,-0.313791873070866,-0.25543497241427,-0.255820341769886,-0.244650935611574,-0.253047923628689,-0.213477228943371,-0.253471223279923,-0.253073674514373
-0.0225593010983717,-0.0566006055413427,-0.0585307473875555,-0.0225593010983717,0.00657286521140118,11.8931400223023,-0.0766610190787866,-0.0731961201762224,-0.00634394099088738,-4008.28407170231,0.00481553320928499,-0.161709184566618,-0.218306103787586,-0.228458932995667,-0.161709184566618,-0.1782773013186,-0.1814845994846,-0.179322066267621,-0.178680764840079,-0.176458632998235,-0.167472963979699,-0.180599726660979
-0.211524287235882,0.199881522763809,-0.0304692180503701,-0.211524287235882,-0.0618846837946553,4.14996487711805,-6.53977057883031,0.0705401688975071,-0.0307486333966117,-2608.03880014876,-0.0351380715187288,0.261535346299729,0.234810724041313,0.116715666426494,0.261535346299729,0.0876464762953275,0.0961608062667907,0.0919755388723687,0.0963736872155811,0.11053272202962,0.104607614665377,0.106682808007166
0.0851968722172026,0.0273156546372895,0.160988866895039,0.0851968722172026,-0.00374870161747789,-0.0156140300765422,-5.85308104022525,0.0531848274180947,-0.031941908461772,-1681.68815641109,-0.00488331776440134,-0.371897485379456,-0.286758821946843,-0.257837034523254,-0.371897485379456,-0.306163417780147,-0.305597803025946,-0.310040038315401,-0.306024444692525,-0.291476014843864,-0.300653785015455,-0.304246110766332
0.0474149009023067,-0.000606080538974299,0.045864999932412,0.0474149009023067,0.0214393340015492,4.95441967230413,-3.42658689793132,-0.0091862488849081,-0.058783276402541,-1038.19538778582,-0.00206272757653684,-0.157135378335542,-0.120657080944109,-0.0895361322902706,-0.157135378335542,-0.117020862541647,-0.121164101606891,-0.122837940814447,-0.120165829084037,-0.094245066847324,-0.117185011721936,-0.119666826178737
-0.0239174300596351,-0.026917012856891,-0.0522929005238687,-0.0239174300596351,-0.010826312207424,27.4692261746277,-1.60663487567757,-0.0754120107267948,-0.0469999368748307,-3497.63285975504,0.00255784135255629,-0.0122223796562319,-0.0494008781502543,-0.0765442313591376,-0.0122223796562319,-0.0324590432002922,-0.0359629898435973,-0.0320525243741805,-0.0302331469524825,-0.0100505984088273,-0.0205451559713034,-0.0315434905611694
0.106808175664883,0.0106093715035728,0.0483511947993402,0.106808175664883,-0.0490204281753626,5.51739294986727,-1.4296324875285,-0.0441464885620473,-0.0982126516762036,-3888.95255073414,0.0143138720161404,-0.293830813200168,-0.203398829530352,-0.206399326916431,-0.293830813200168,-0.218075219673845,-0.211747205424176,-0.211801319405101,-0.210365284979693,-0.167287393252724,-0.199277075473593,-0.214687598147469
0.0396020585416842,0.0315528004584757,0.0276449144190598,0.0396020585416842,-0.0278484790805985,7.58584930855815,-0.51669324967282,-0.0260767791254522,-0.0838545370981589,-1877.21864071251,0.00287524154898608,-0.122680361843398,-0.0700990273217698,-0.106718040011913,-0.122680361843398,-0.0960438378189723,-0.0932800620684618,-0.0922555289137047,-0.0916558834305448,-0.0547831839437745,-0.0863415232837885,-0.0926612159498604
-0.0118581245527658,0.0314416680530231,0.00773796272936998,-0.0118581245527658,-0.0288158140416075,8.85660763851052,-0.857600612756377,-0.0444154309495043,-0.0322393831610891,-4210.92136289698,-0.00226712123612008,-0.0994706999332884,-0.0870102599960989,-0.125735330565614,-0.0994706999332884,-0.113023615091226,-0.11035191236946,-0.109348668386139,-0.108344353797383,-0.0944419669410625,-0.0963111682772571,-0.108069325809586
0.0593455002938171,0.0178173067370229,0.0601676285220978,0.0593455002938171,-0.0473920245037312,2.65981363175209,-3.96242839051725,-0.120008805850825,-0.0830613167388136,-2500.63607130916,-0.00223258218650615,-0.247310711623592,-0.18884034897826,-0.196298313782566,-0.247310711623592,-0.208244224466903,-0.201627077064341,-0.204135776851422,-0.200174322561374,-0.164400746150209,-0.193774449442797,-0.200511131797764
-0.0318285590622835,0.0778819226725197,0.0761772803431733,-0.0318285590622835,-0.0377935906971129,3.76365183463172,-0.850001347615179,-0.173107820020029,-0.0802744428667671,-3239.48717774586,-0.024903862020616,-0.131390685575163,-0.10243669555815,-0.146924003513039,-0.131390685575163,-0.161831397008605,-0.156861131458796,-0.156803076311324,-0.154779226635597,-0.120661047675492,-0.146628956692866,-0.149250179831566
0.0922708934981471,0.0208190088100893,-0.0980422121665593,0.0922708934981471,-0.0901596744676336,2.70373993322295,-1.23095547536884,-0.044372435017033,-0.0928634690467939,-163.61151016081,0.00625525559238807,-0.209601116747309,-0.123439016658843,-0.179866922364212,-0.209601116747309,-0.151333060994241,-0.138304472141493,-0.138733260829268,-0.1374461145722,-0.0967354301407769,-0.137318344661385,-0.139534808347944
-0.0473561633209822,-0.0149576390398897,-0.115474119216782,-0.0473561633209822,-0.0420709539650272,5.28739565738005,-1.42825051937228,-0.100433185526287,-0.0466437682079022,-2707.02763221587,-0.00309446873918435,0.136658917191818,0.0894907251181896,0.0305836282436931,0.136658917191818,0.0934931967723708,0.0988210042522702,0.0987249935296955,0.100608418769595,0.12043412464788,0.107771383032778,0.100666652476109
0.00490710179321549,0.0034546714383406,0.0625321266355676,0.00490710179321549,0.00264582214450508,1.3895183602527,-1.02092178510864,-0.0357927965065874,-0.0408591874611455,-2968.30971252863,-0.010256328297457,-0.119163481132169,-0.112961996145032,-0.122014841394851,-0.119163481132169,-0.114947821139163,-0.11560442233379,-0.116119299538621,-0.115059809564149,-0.0972770505187961,-0.106613252300984,-0.112499918896622
0.121469073460341,0.0403861533429829,-0.0154833253450913,0.121469073460341,-0.0576105439012345,3.87115346124125,-0.617554580474294,-0.034530190931437,-0.0922437012647546,-1974.58223363106,-0.00427860471540109,-0.241370284242898,-0.118990239474823,-0.145959705187997,-0.241370284242898,-0.155495592224515,-0.147570773104262,-0.147316344083049,-0.146572850690499,-0.106057813751554,-0.141039429954291,-0.145661091128333
0.0620980775765166,0.0953722793427601,0.251883323972665,0.0620980775765166,0.0367026630385579,12.2798460560675,-5.68694907213967,-0.043624824987602,-0.0961653800737563,653.814210312453,-0.0165379771236408,0.00363572441038852,0.117744196614119,0.132345356360408,0.00363572441038852,0.0574671994667589,0.0496650588734122,0.0476446261133213,0.052305502939746,0.0944822478163912,0.0500346509221225,0.0565454931145218
0.143004866870086,-0.0568634483358397,0.0562129863777038,0.143004866870086,0.0263509826667865,7.99193369987505,-5.03786850734273,-0.02231503812108,-0.0663586134889102,-730.384821276653,0.0127638914728636,-0.25851527608459,-0.186458147638367,-0.133785333218289,-0.25851527608459,-0.143279243721453,-0.148726908558806,-0.151055676066898,-0.147056876155815,-0.117890899560316,-0.145086126652333,-0.150775300267568
0.0349737753118424,-0.0253467806305323,0.0235565140959208,0.0349737753118424,0.0348731993502877,3.61823626323057,-1.60475878660517,-0.00107756254073149,-0.0471002819009197,-1849.66735153504,0.000481424870869626,-0.0398864307858879,-0.0301550496753139,-0.019474667811133,-0.0398864307858879,-0.00743660472702445,-0.0133468447159853,-0.0138883937418748,-0.0126626655890672,0.00815648183198341,-0.00723018158693966,-0.0128047954138051
-0.0199523245641165,-0.0556621584974294,-0.00615193480973012,-0.0199523245641165,0.0195934148615243,6.8767352210778,-4.7783936715942,-0.0395429294580243,-0.0158399449885762,-3228.04136317118,0.00130986886209359,-0.119808077275805,-0.173729027006709,-0.176342832154233,-0.119808077275805,-0.132393098922465,-0.136618189264502,-0.138958384795759,-0.135019130326832,-0.128329751301252,-0.125838411651146,-0.135697521869481
-0.210747850957653,-0.000473586798270255,-0.179079251638669,-0.210747850957653,-0.00326201191463898,7.28215968123434,-4.02386517498423,-0.0663653145401718,0.0460654081614782,-4418.88821443083,-0.00977385962741307,0.55743918300691,0.393117039900281,0.343063119854561,0.55743918300691,0.392954067711863,0.39208399347868,0.390391777125627,0.393972448249131,0.373073600891627,0.406442523059623,0.39615493173535
0.0748898317728719,-0.033791806905747,-0.0131919647416358,0.0748898317728719,-0.00534237015065948,5.38015871932236,6.11012969067196,-0.0660882555330686,-0.0511450850433456,-2429.16634092822,0.00137584931591131,-0.0480668662816296,-0.0130996637373082,-0.00318782796270325,-0.0480668662816296,0.00940746068616947,0.00920479895283535,0.0148436584304008,0.0107359063079183,0.0328257211267787,0.0173551284554195,0.00982772415620908
-0.00107259915009512,-0.0196398396064725,0.094994857322127,-0.00107259915009512,0.0411420330653143,5.37907000114023,-2.33987640159141,-0.00346800371010614,-0.036660592073027,-2691.28067575719,0.00742845753851,0.00294324115811619,-0.0114386557320668,0.0138631122108934,0.00294324115811619,0.00828421770578598,0.00110421222165797,0.000333888336617161,0.0021362175580064,0.0183198920836281,0.010025386368865,4.7971170906934e-05
0.117298328453799,-0.0203446560146066,0.0467466581030795,0.117298328453799,0.00303179131882457,2.04842353454968,-3.74114780338901,-0.0135649066660216,-0.0432278663508084,-2053.49376097554,0.00289987777902262,-0.405303687490168,-0.328060277615393,-0.285343083535859,-0.405303687490168,-0.313571775728114,-0.314409343110967,-0.316864368987731,-0.313918790833205,-0.294911511868447,-0.307986208727436,-0.314831274593536
0.0639826122549669,0.02263506807944,0.153194090718578,0.0639826122549669,0.0145870392547991,3.09359892420635,-3.8492290176571,-0.0137682748269758,-0.0796421499046708,-1787.93809942593,0.00364510085239298,-0.207184021939488,-0.141782032139086,-0.108677184901286,-0.207184021939488,-0.15520574648267,-0.157972970069959,-0.160314816778448,-0.157285643249295,-0.122177597804465,-0.15213585248672,-0.158406468373052
-0.00443462278831406,-0.0158339210291159,-0.0550260201904801,-0.00443462278831406,0.000983318135578112,8.59449631448791,0.21973566960555,-0.0769139751696984,0.0622563278711109,-2150.33741689262,-0.00238596820134984,-0.130783951259466,-0.145156778190664,-0.159687967561528,-0.130783951259466,-0.134087194616856,-0.135839553065395,-0.134068135290165,-0.133622018150241,-0.161764527712072,-0.127909261417856,-0.133572940170433
-0.00456232150913268,0.00536513365450474,0.141247958790805,-0.00456232150913268,0.0113064278265352,14.0684789404568,1.36126277250583,-0.0176555001546126,0.0333803698642401,-2140.98486929816,-0.000366469416075289,-0.0521631707580006,-0.0520126028237511,-0.0245364838859679,-0.0521631707580006,-0.0540162324613441,-0.0583402401361304,-0.0546809236914319,-0.0555727229258397,-0.0704741760738158,-0.0494153628027804,-0.0556117284281692
0.0355116014644263,0.087662712069756,0.149777229788621,0.0355116014644263,-0.0888554711801344,0.204579659434411,-3.96775990405315,-0.0278027157790517,-0.0596425827582003,-5672.58001327659,-0.00899349798354864,-0.176209065980487,-0.0881070510418222,-0.114697973227529,-0.176209065980487,-0.161913032556364,-0.148613570124724,-0.151584752934028,-0.148353865525159,-0.122201436580759,-0.131888641413637,-0.146080620232477
0.0322270518371102,0.0266587832735909,0.0880506562800196,0.0322270518371102,-0.00944719592582201,17.3903806428156,-1.86217991578915,-0.0236446593988398,-0.0409795395211568,-4214.12665195137,-0.0096648696922461,-0.0330038707608261,0.0104627173877914,0.0384107575591544,-0.0330038707608261,-0.00934415239478298,-0.0111731976187464,-0.00933846632900159,-0.00773770168867023,0.0101950618331222,0.00447039445574364,-0.00524509382597893
-0.0213154883197548,0.065531192007044,0.04537102623731,-0.0213154883197548,-0.0610468668368429,3.08151767740848,-5.30224717285085,-0.0595872828477179,-0.0495797055816001,-2713.54358730203,-0.0337937834803296,-0.0949414549154089,-0.0663259517561953,-0.136060710228365,-0.0949414549154089,-0.12069175492777,-0.112103685981477,-0.115549842655705,-0.111053572591919,-0.0896041745839115,-0.103546019300921,-0.102154082549317
0.0165160460786057,-0.0457430412675761,0.0308177056081656,0.0165160460786057,0.00309199068084279,20.2603893362367,1.34801739868249,-0.0658725400498827,-0.0312422990603616,-3801.06035212148,0.00246475424374663,-0.182771469139772,-0.201472158370062,-0.174438974247683,-0.182771469139772,-0.169455225126114,-0.173702352178938,-0.168896933330971,-0.169394538885751,-0.156104012240206,-0.158737969787922,-0.170603059151803
-0.0812800330398825,0.0556685877756691,0.037994742097975,-0.0812800330398825,-0.0255335972320955,9.60646210832567,-2.06304237995225,-0.0999502380523204,-0.00888121014239444,-2997.24433051971,-0.0121632653814282,0.0763769724162562,0.0515274226028603,0.0464232569940963,0.0763769724162562,0.00929540790459816,0.0113344208538342,0.0115633993375684,0.0139244402778068,0.0170554004599648,0.0219449673793494,0.0165021600639551
0.0679746244467368,0.00840148992837977,0.111885380807399,0.0679746244467368,0.0129962979732741,6.50042929209887,-1.20727210832507,-0.0424564951279296,-0.0726550738554039,-1606.54674931583,-0.00980191118481793,0.00946496286010669,0.0681552835413019,0.0758787988146729,0.00946496286010669,0.0643108826487573,0.0611463168817508,0.0614444057963216,0.0626983248085389,0.0944881265285052,0.0670859656815467,0.065079072436602
0.0164589891625993,-0.0164163240858031,-0.0468963960449369,0.0164589891625993,-0.0261184428987486,4.68592682422712,3.42752397826502,-0.10067746014954,-0.0494804115921428,-4498.06881207705,0.00271038434723293,-0.142375886126522,-0.140891879829551,-0.149387973213772,-0.142375886126522,-0.133488677210162,-0.130443117585602,-0.12696852998686,-0.128766062691094,-0.107687939993813,-0.116336433099,-0.130320012078292
-0.011559740532355,0.0349914213120899,0.166863257658204,-0.011559740532355,0.0408136476964079,6.9315109673587,-5.62381111290808,0.0161930167590903,-0.0289405755351549,-3543.47323782405,-0.00268501920597508,-0.169363618138165,-0.154222425448562,-0.114717002978933,-0.169363618138165,-0.172232604017703,-0.179653187689987,-0.182624369696162,-0.178487952190468,-0.165561426620712,-0.167935293066805,-0.177614130826867
0.115953543059214,0.0354030587988134,0.350843077058224,0.115953543059214,0.0540737342967085,-0.252347045120035,-6.08912725126192,0.0700459770973382,-0.0430671510233929,-2669.76760934643,-0.0159845176476756,-0.437277992711175,-0.322627169037016,-0.231375136891681,-0.437277992711175,-0.338930881560506,-0.347000508031877,-0.351665977204081,-0.347605685932287,-0.32800334307612,-0.339194111347906,-0.342613601555486
-0.00253268501391965,-0.0360199085596863,-0.0545891836520815,-0.00253268501391965,0.0181273443404574,5.68238373253447,-0.489108384468759,-0.109801387428503,-0.0446460793256675,-2176.59403709798,-0.00307599803039663,-0.124454587999909,-0.151271371256091,-0.158363943757457,-0.124454587999909,-0.123704414002357,-0.127486431311127,-0.126796389720898,-0.125550628000296,-0.106682936568071,-0.120022649239296,-0.125572154916639
-0.0445724327028795,0.101198863742928,0.0844798960829962,-0.0445724327028795,-0.0279319028720759,5.36247386312414,-3.41082435543478,-0.00599954170348674,-0.028919340268673,-2281.24987846816,-0.018168783974017,0.119930768180119,0.155051638758481,0.139880557049961,0.119930768180119,0.0810535785552162,0.0842450234984083,0.0826593310738221,0.0852940989094383,0.0980344250068189,0.0919569328344347,0.090286229220142
0.0412400519917824,0.082667258238056,-0.111120755160493,0.0412400519917824,-0.0482588661436843,4.33866078362177,-5.08789337844541,0.092964101343871,0.085255582850313,-3926.08956160848,-0.0304414142216264,-0.0734786493373325,0.015635231356487,-0.0585798357578573,-0.0734786493373325,-0.048631208577802,-0.0421974167790551,-0.045246262229196,-0.0421279552954872,-0.0790873021485404,-0.0298381347512313,-0.0329430109197118
0.0990678654470688,-0.0576192546075544,0.0119922340399552,0.0990678654470688,0.0267940717243239,10.0239848017362,-3.75472591667913,0.00326980613850028,-0.022390148749866,-959.755025874376,0.00489387127248858,-0.0970320624723724,-0.0596862779137227,-0.0414922721504352,-0.0970320624723724,-0.0159195211246087,-0.0218131188276639,-0.0227892528307363,-0.0199674992528915,-0.0100405305822475,-0.017118187746285,-0.0212989837294059
-0.0325573553292053,0.0428835520148673,0.0310229021251034,-0.0325573553292053,-0.0167700347290494,9.66382378544773,-4.2941544462425,-0.083995446172743,-0.0152021194454836,-3898.84652953448,-0.00388211274914094,-0.0148803791471804,-0.0106348186657335,-0.0113748024904316,-0.0148803791471804,-0.042732466974758,-0.0420196201735626,-0.0434721373742456,-0.039546002863042,-0.033492825590533,-0.0287461674346975,-0.0391383203776641
0.0460447667611414,-0.12148003524326,-0.161205938684117,0.0460447667611414,0.0981769903354717,4.15056292134065,-1.45098857779257,-0.11572676433263,-0.027271142194478,-2237.93846796316,0.0181230023019565,-0.0374219715223671,-0.0853867550582589,0.000627929067886014,-0.0374219715223671,0.0131450764877623,-0.00236678239720226,-0.0026923074800606,-0.000669791642512313,0.0104674993260677,0.00499143301936799,-0.00661902202553939
0.0102549800088324,-0.109837545534347,-0.0363193341265458,0.0102549800088324,0.0720581047795588,4.70485495385599,-1.91564077459629,-0.0685731654057515,-0.00391311466411277,-2891.62659564114,0.00619381769658738,-0.093086609285046,-0.160870759195937,-0.10889368614103,-0.093086609285046,-0.0742903071539384,-0.0859850844823947,-0.0865595320783829,-0.0845602718935193,-0.0833762195056747,-0.0766004521830407,-0.0868247315581083
0.124487513267802,-0.0455439954076559,0.215048757337319,0.124487513267802,0.0850473507144848,1.75612133004224,-4.48598642214204,-0.061421679489091,-0.0762722533298554,1181.42828225296,0.0228044044403001,-0.345618799748962,-0.280163152960609,-0.148924943048566,-0.345618799748962,-0.235981598978816,-0.249075543515311,-0.252150077103216,-0.248258292321974,-0.215020071367689,-0.252222987303343,-0.255073468652611
-0.200217619215992,0.130698587714347,-0.02089038136277,-0.200217619215992,-0.0657972562464054,1.8284898462292,-3.10527849197455,-0.123107949831504,-0.011235025062447,-5339.10458885145,-0.0350028352201438,0.270219480306461,0.204571981691797,0.111081605766371,0.270219480306461,0.104541705784926,0.11407679685227,0.112062985705498,0.11539901829223,0.119386336151687,0.130123973665452,0.12412782079701
-0.00890227783887243,-0.0275545856863933,0.0284000148659812,-0.00890227783887243,-0.0092413685009851,8.17560286028275,-5.29182225629152,-0.083564921062591,-0.0488950285297279,-3350.16010779465,0.0019313004693307,0.0265980546530858,0.00066395409783204,0.00545582022378315,0.0265980546530858,0.0182834846367937,0.018144119472505,0.0156570331070852,0.0203364273672148,0.0412920302964938,0.0295256508719014,0.0191349283852852
-0.0684155435517685,-0.00738753739603633,0.0633654567794549,-0.0684155435517685,0.0115233629950898,3.45132236188687,-2.75458162433548,-0.0429074064305556,0.00811659199799039,-1896.12577971614,-0.0177059585321564,-0.00221573058434491,-0.0605497486670355,-0.0926738607375307,-0.00221573058434491,-0.0537242291110931,-0.0560983730276046,-0.0575431811402004,-0.0551120994327909,-0.0590430997964226,-0.0498762116159134,-0.0505424014006779
-0.0790693597926699,0.0151308675223598,-0.135692140633062,-0.0790693597926699,-0.026677498888075,2.51614389874559,0.583137326866818,-0.0240852363959834,-0.023361881424019,-2429.18207415661,0.00675345751633819,0.0909595881721316,0.0398680316373655,0.00248250184964323,0.0909595881721316,0.0254265748476229,0.028961191742427,0.0298732896244542,0.0296228923885883,0.0397616219787496,0.0365768010094641,0.0275576290580853
