"cs_mn_avg_ol","perfrl","baplus_all","sesall","singmom_all","snap_all","corsup","elmgui","inlf_fem","perell","ppexp_tot","unemp_all"
-0.699995611661743,0.79306173324585,0.226725608110428,-2.10131168365479,0.589215159416199,0.36391869187355,64.8000030517578,29.25,0.703484296798706,0.0177139081060886,12784.1357421875,0.0784737020730972
-0.275096451606146,0.442103087902069,0.124744147062302,-0.175101697444916,0.219262301921844,0.180327862501144,18.7999992370605,4.75,0.63319718837738,0.0395878218114376,8129.00634765625,0.0465557649731636
0.0128191059011039,0.428465962409973,0.297297298908234,-1.84642004966736,0.488549619913101,0.343511462211609,1.7700001001358,-1.5,0.753284692764282,0.00387144554406404,12513.9296875,0.0622440613806248
-0.863507722100446,0.830726265907288,0.126067295670509,-2.19580125808716,0.574585616588593,0.381215482950211,2.45000004768372,0.833333313465118,0.716261684894562,0.0472110696136951,10638.8984375,0.0662983432412148
-0.510298190384507,0.705658674240112,0.118771784007549,-1.61964905261993,0.441489368677139,0.361702114343643,7.71799993515015,2.125,0.65334278345108,0.00311319949105382,10911.625,0.056513138115406
-0.158236220902665,0.471714019775391,0.130265012383461,-0.459607690572739,0.258407086133957,0.196460172533989,37.576000213623,6.83333349227905,0.627250015735626,0.00999166909605265,8858.529296875,0.0527781322598457
-0.4936891172553,0.62184751033783,0.114251509308815,-0.774639308452606,0.288135588169098,0.171610176563263,9.47999954223633,2.41666674613953,0.649503171443939,0.00456790998578072,8607.96484375,0.0792711302638054
-0.254465632337869,0.51757675409317,0.109181493520737,-0.500282406806946,0.164814814925194,0.196296289563179,8.39800071716309,1.25,0.643971621990204,0.00367333996109664,10165.3134765625,0.0658362954854965
-0.30770234807586,0.534269869327545,0.134057655930519,-0.770261883735657,0.256983250379562,0.221229046583176,14.3000001907349,3.5,0.634205520153046,0.0458961874246597,8266.2587890625,0.0616840459406376
-0.595722904263462,0.706001162528992,0.112945027649403,-1.36056995391846,0.425000011920929,0.25,2.90000009536743,0.0833333358168602,0.559536337852478,0.00378278503194451,10331.6904296875,0.0597462840378284
-0.479103038078257,0.665801227092743,0.119449652731419,-1.43250751495361,0.351123601198196,0.320224732160568,6.9399995803833,2.66666674613953,0.464334845542908,0.000680615310557187,9290.0458984375,0.0377319157123566
-0.362141120072049,0.547017157077789,0.105004101991653,-0.344787061214447,0.224334597587585,0.0798479095101357,3.29999995231628,0.16666667163372,0.660589814186096,0.0119619332253933,12668.3583984375,0.0720535963773727
-0.0871089083060376,0.490543812513351,0.0931195020675659,-0.677127659320831,0.286764711141586,0.183823525905609,6.09999990463257,1.08333337306976,0.60083270072937,0.00826355814933777,9903.642578125,0.0535437129437923
-0.150890459971155,0.439795762300491,0.176712617278099,-0.108245678246021,0.21983914077282,0.195710450410843,1.86400008201599,1,0.656167447566986,0.00137427786830813,9579.208984375,0.0302406903356314
-0.330168645075409,0.56945276260376,0.142248585820198,-0.206737548112869,0.20245398581028,0.12678936123848,6.83599996566772,1.83333337306976,0.648447751998901,0.00891927815973759,10519.013671875,0.050357524305582
-0.422282446018413,0.819242894649506,0.108550637960434,-2.10681319236755,0.356756746768951,0.486486494541168,8.13000011444092,-1.5,0.537511050701141,0.000603016291279346,11975.5966796875,0.053214069455862
-0.480826621825224,0.673099160194397,0.0920127779245377,-0.784588992595673,0.308080822229385,0.257575750350952,4.8899998664856,-1.5,0.653664648532867,0.00752010568976402,10778.2724609375,0.0562300309538841
-0.162668584019604,0.518732666969299,0.122149839997292,-0.509471118450165,0.22871045768261,0.265206813812256,2.76399993896484,0.5,0.672563314437866,0.000577951897867024,9773.4755859375,0.0444882549345493
-0.319803275261405,0.506850302219391,0.114191599190235,-0.697232663631439,0.325670510530472,0.249042138457298,3.35999989509583,-1.5,0.661007821559906,0.0143830953165889,8998.1826171875,0.0452923402190208
0.446880762314425,0.290273100137711,0.243373155593872,-0.561355650424957,0.370106756687164,0.224199295043945,8.60000038146973,1,0.670040488243103,0.0405901186168194,9846.6103515625,0.0432632863521576
-0.121411516185775,0.519523918628693,0.129369214177132,-0.0196289755403996,0.184331804513931,0.159754231572151,23.4200000762939,11.5,0.62461131811142,0.0248488057404757,9216.6396484375,0.0405671298503876
-0.136503704216004,0.502885639667511,0.153432831168175,-0.737229883670807,0.274247497320175,0.290969908237457,5.61999988555908,1,0.67861270904541,0.00658439053222537,9422.6396484375,0.0580298490822315
-0.5024643622417,0.576710343360901,0.174256011843681,-0.31950780749321,0.296482414007187,0.190954774618149,1.71799993515015,-0.333333343267441,0.683241248130798,0.0230217538774014,10465.708984375,0.0435640029609203
-0.644281280174521,0.785115838050842,0.104317136108875,-2.08279395103455,0.47589099407196,0.402515709400177,4.96000003814697,1.5,0.634408593177795,0.00135468610096723,10136.0537109375,0.074113592505455
-0.431981759772968,0.594150245189667,0.102915890514851,-0.683462500572205,0.2240259796381,0.240259736776352,17.6319999694824,5.01166677474976,0.583131909370422,0.147370144724846,9536.634765625,0.051609642803669
-0.219235622615135,0.532577395439148,0.24012865126133,-0.678314030170441,0.356321841478348,0.246168583631516,34.7000007629395,11.8333330154419,0.681758940219879,0.0966788977384567,10854.7216796875,0.0520427003502846
-0.259744120965198,0.50967264175415,0.266114413738251,-0.526641666889191,0.391304343938828,0.118012420833111,3.5,1.00166666507721,0.699595868587494,0.0185309704393148,9021.779296875,0.0559150911867619
-0.168899180955285,0.56511515378952,0.252327799797058,-0.782010972499847,0.437217712402344,0.240289062261581,33.2600021362305,9.33333301544189,0.685047447681427,0.0147151192650199,9226.517578125,0.038856390863657
-0.463772597803647,0.659706294536591,0.134056702256203,-1.47723150253296,0.479591846466064,0.275510191917419,2.05999994277954,-0.666666686534882,0.614379107952118,0.00902710948139429,10390.474609375,0.0280013997107744
-0.191854159154487,0.429542988538742,0.20796774327755,0.0588086694478989,0.276483833789825,0.151014268398285,37.9000015258789,11,0.662265479564667,0.0134029630571604,9012.4228515625,0.0368717350065708
0.0846798246540076,0.360924780368805,0.308332681655884,-0.142454147338867,0.305301636457443,0.171846434473991,16.8500003814697,4.16666650772095,0.619308650493622,0.0312057603150606,11571.5966796875,0.0371540896594524
-0.298455351179907,0.70007598400116,0.0936348438262939,-1.26693964004517,0.344425946474075,0.331114798784256,11.1499996185303,3.59333348274231,0.603719413280487,0.00125724927056581,9822.18359375,0.0425460636615753
-0.121511855558567,0.402520537376404,0.178828746080399,0.275053173303604,0.169605374336243,0.104953818023205,16.0200004577637,7.33333349227905,0.615202307701111,0.0127906296402216,8286.935546875,0.043567955493927
-0.4745632076467,0.644423425197601,0.197416976094246,-1.71742749214172,0.468354433774948,0.405063301324844,8.17000007629395,1,0.681445896625519,0.0185050275176764,9183.0986328125,0.060578104108572
-0.76846899588554,0.802166044712067,0.211942002177238,-1.84851539134979,0.570833325386047,0.4375,2.61999988555908,1.58333337306976,0.722625315189362,0.00923400092869997,9642.50390625,0.0335749723017216
-0.233927561548285,0.478067964315414,0.107418172061443,-0.226059243083,0.177700355648994,0.222996518015862,5.36999988555908,1,0.565659046173096,0.00345609267242253,9594.748046875,0.0347529388964176
-0.0904197845195322,0.555413722991943,0.279440999031067,-1.30886137485504,0.470270276069641,0.295495510101318,13.039999961853,4.16666650772095,0.683739185333252,0.027518592774868,11915.8681640625,0.0506853014230728
-0.287612696907734,0.578376173973083,0.171420499682426,-0.416322290897369,0.239067062735558,0.174927115440369,4.40999984741211,-1.5,0.755289554595947,0.175780385732651,8586.3837890625,0.029793843626976
-0.227505600661477,0.559154272079468,0.10211206227541,-0.23511728644371,0.210420846939087,0.20841683447361,8.29599952697754,-0.666666686534882,0.684506058692932,0.0397189222276211,10453.20703125,0.0425903312861919
-0.405275104284651,0.67086923122406,0.170988872647285,-1.72054672241211,0.470228999853134,0.332824438810349,15.5339994430542,3.16666674613953,0.588930428028107,0.0585569739341736,9277.44140625,0.066563718020916
-0.132214550081884,0.515842616558075,0.103885136544704,-0.222200632095337,0.192307695746422,0.292307704687119,1.99400007724762,0.16666667163372,0.560459494590759,0.00279763829894364,8813.57421875,0.0394144132733345
-0.344739515537991,0.582956850528717,0.0829556658864021,-0.83801543712616,0.33933162689209,0.32133674621582,6.88599967956543,2.33333325386047,0.615048468112946,0.0200102757662535,8303.37890625,0.0371428579092026
-0.826633283025299,0.880153715610504,0.0946555063128471,-2.28886723518372,0.5,0.490476191043854,2.17999982833862,0.833333313465118,0.571091890335083,0.00235427496954799,12414.3056640625,0.0809186547994614
0.110517002303307,0.386084347963333,0.278517812490463,-0.948795557022095,0.390804588794708,0.241379305720329,3.45000004768372,1,0.573970019817352,0.0217225681990385,9648.4306640625,0.0336643271148205
-0.392084999625192,0.685076177120209,0.104249909520149,-1.753338098526,0.521212100982666,0.321212112903595,10.0739994049072,1.33333337306976,0.610062897205353,0.00324427592568099,9317.59375,0.0625983774662018
-0.212301444522217,0.48908457159996,0.13640595972538,-0.721541941165924,0.306358367204666,0.271676301956177,2.59999990463257,0.0833333358168602,0.636796951293945,0.0371079668402672,10422.576171875,0.028398510068655
0.171723260089671,0.256549090147018,0.235520660877228,0.246841862797737,0.164705887436867,0.105882354080677,6.19999980926514,2.58333325386047,0.709925949573517,0.0164416823536158,11355.6611328125,0.0622130036354065
-0.424982599168992,0.550194442272186,0.16998553276062,-1.36934840679169,0.359872609376907,0.328025490045547,4.65000009536743,1.55000007152557,0.67465752363205,0.00654076226055622,8981.55859375,0.0772054716944695
0.506821780948511,0.241091221570969,0.644635617733002,0.972013652324677,0.276243090629578,0.0966850817203522,9.60000038146973,3.5,0.772869646549225,0.0666092708706856,14299.3916015625,0.0463231019675732
-0.0917846249229995,0.523710191249847,0.13311804831028,-0.215813234448433,0.27144867181778,0.18002812564373,10.71399974823,2.5,0.676977634429932,0.00340589229017496,8753.8662109375,0.0343431234359741
-0.199250761549064,0.449642032384872,0.377332955598831,-0.344120174646378,0.379026472568512,0.186828926205635,59.5999984741211,26.9166660308838,0.714539766311646,0.0384791530668736,11476.16796875,0.0539369471371174
-0.162534938378989,0.534968316555023,0.0880536288022995,-0.403069376945496,0.215712383389473,0.229027956724167,10.4200000762939,3.16666674613953,0.61713844537735,0.0180590264499187,10248.716796875,0.0398372039198875
-0.0544739921416478,0.420773893594742,0.316986501216888,-0.108946286141872,0.300492614507675,0.206896558403969,2.24000000953674,0.16666667163372,0.608598291873932,0.00765947438776493,8574.521484375,0.0400379039347172
-0.0080729567512056,0.392491638660431,0.236781299114227,-0.912561297416687,0.405737698078156,0.213114753365517,5.90000009536743,2.66666674613953,0.687911510467529,0.0163268707692623,10052.6455078125,0.0634769573807716
-0.344974190670874,0.457534581422806,0.220577299594879,0.151955097913742,0.299819260835648,0.117713510990143,96.0200042724609,39.3333320617676,0.735601902008057,0.0236591007560492,11144.51953125,0.0410107634961605
-0.344291639558662,0.473190605640411,0.101101495325565,-0.756656765937805,0.311864405870438,0.254237294197083,3.40000009536743,0.583333313465118,0.628188610076904,0.00553031545132399,8853.51953125,0.0455022305250168
-0.76136927710697,0.877939462661743,0.121863797307014,-2.32288002967834,0.469798654317856,0.402684569358826,1.60000002384186,-0.75,0.680672287940979,0.00654135597869754,9608.6787109375,0.0974258705973625
-0.0338800549981881,0.363673985004425,0.198968783020973,0.0947152301669121,0.160148978233337,0.145251393318176,27.4799995422363,5.83333349227905,0.62638133764267,0.00369303580373526,8630.7763671875,0.0497245378792286
-0.247469899963565,0.497847616672516,0.121576271951199,-0.25781261920929,0.193965524435043,0.172413796186447,21.003999710083,3.58333325386047,0.6073237657547,0.00992947071790695,9797.494140625,0.0517484024167061
-0.217740303101286,0.458675920963287,0.174540907144547,-0.176513373851776,0.235690236091614,0.178451180458069,24,6.5,0.720089673995972,0.00610942393541336,9670.4365234375,0.0644982159137726
-0.284666614811649,0.389812886714935,0.182952970266342,0.384029865264893,0.161508709192276,0.105415858328342,29.8800010681152,8.16666698455811,0.660120964050293,0.0375767238438129,9326.5,0.0382675565779209
-0.856787069765164,0.842906713485718,0.109751433134079,-1.52645134925842,0.439999997615814,0.419999986886978,-0.0800000205636024,-0.666666686534882,0.560993432998657,0.0067038694396615,11670.765625,0.0451242811977863
-0.783621936416374,0.92267632484436,0.124354057013988,-2.47943949699402,0.560000002384186,0.384999990463257,7.15399980545044,0.75,0.649471700191498,0,13967.162109375,0.0746791139245033
-0.766403975557978,0.986063718795776,0.199882134795189,-2.19471430778503,0.556109726428986,0.488778054714203,3.98000001907349,1.08333337306976,0.709263980388641,0.00158775935415179,11159.423828125,0.0636479705572128
0.084247445926906,0.278478115797043,0.349860966205597,0.779676616191864,0.179676681756973,0.0979214757680893,47.7999992370605,21,0.705041527748108,0.00741883041337132,9339.8603515625,0.034101914614439
-0.359036020971293,0.725280404090881,0.186215236783028,-0.806474208831787,0.290697664022446,0.238372087478638,3.20000004768372,-1.5,0.622560679912567,0.000127795530715957,10889.7734375,0.0616686828434467
-0.12187428710763,0.529932796955109,0.0898608937859535,-0.703966677188873,0.234496116638184,0.263565897941589,6.07399988174438,2,0.659955263137817,0.00925780460238457,9166.1171875,0.055939894169569
-0.845863086443317,0.781567335128784,0.222631767392159,-1.02360141277313,0.552631556987762,0.210526317358017,1.25,-0.666666686534882,0.773631811141968,0.00115209759678692,10275.259765625,0.056763730943203
-0.260556167302721,0.668778300285339,0.212196871638298,-1.10986089706421,0.38850736618042,0.306236863136292,177.899993896484,63.6666679382324,0.676834940910339,0.0161473508924246,9559.9033203125,0.058059461414814
-0.523398701334497,0.619090616703033,0.122323900461197,-1.8349324464798,0.45647057890892,0.348235279321671,13.3900003433228,1.91666662693024,0.603372812271118,0.000129232357721776,9036.478515625,0.0431533865630627
-0.574342049321344,0.672998487949371,0.321704298257828,-0.995603322982788,0.464472711086273,0.296434789896011,100.379997253418,38,0.729560732841492,0.0340072959661484,9779.234375,0.0474413298070431
-0.21509734169649,0.430044442415237,0.158761069178581,0.282589763402939,0.162986323237419,0.0988433212041855,27.8400001525879,6.08333349227905,0.63505744934082,0.0323888584971428,9709.1494140625,0.0407465919852257
0.880579762485006,9.49574969126843e-05,0.873222887516022,2.53258299827576,0.109533466398716,0.00811359006911516,9,2.5,0.616264045238495,0.00117378099821508,13506.998046875,0.00647122273221612
0.296236973207001,0.247478097677231,0.256011962890625,0.378107130527496,0.257028102874756,0.152610436081886,4.64200019836426,1.66666662693024,0.740772783756256,0.0108931623399258,9882.9921875,0.029873039573431
0.0588741580690119,0.38051426410675,0.232594937086105,-0.603283584117889,0.263999998569489,0.208000004291534,0.229999929666519,-0.16666667163372,0.718249082565308,0.0862510055303574,8703.4638671875,0.0696202516555786
-0.284619071685931,0.601893901824951,0.251146048307419,-1.01298570632935,0.477272719144821,0.236742421984673,11.3800001144409,4.98333311080933,0.742019832134247,0.0159414261579514,11677.775390625,0.0483814105391502
-0.211921044109226,0.45176762342453,0.145288378000259,-1.66905057430267,0.474452555179596,0.408759117126465,0.178000018000603,0.16666667163372,0.631284892559052,0.00146222556941211,10276.533203125,0.0709108114242554
0.0109521153420006,0.481762588024139,0.193421900272369,-0.33475735783577,0.270270258188248,0.202702701091766,9.02000045776367,2.91666674613953,0.65633487701416,0.0461956299841404,11007.71484375,0.0453745201230049
-0.281716031922581,0.595606803894043,0.202025756239891,-0.607847273349762,0.294498383998871,0.313915848731995,6.63399982452393,0.816666662693024,0.60971987247467,0.00565633364021778,11328.2685546875,0.0312672033905983
-0.181668411649292,0.461581259965897,0.160954117774963,-0.532953798770905,0.366525411605835,0.209745764732361,10.7279996871948,4.33333349227905,0.65711236000061,0.00403923634439707,9323.8662109375,0.0426692776381969
-0.771746149440554,0.937048256397247,0.138583645224571,-3.22216820716858,0.63775509595871,0.484693884849548,3.26399993896484,0.28999999165535,0.521364331245422,0.000945931009482592,10136.0595703125,0.0777370780706406
-0.364333786346909,0.635500729084015,0.14857505261898,-1.59245884418488,0.508771955966949,0.272727280855179,20.8899993896484,-1.5,0.735213220119476,0.00208260118961334,9862.625,0.0602913238108158
-0.439781245170008,0.678292989730835,0.136313855648041,-1.98140954971313,0.477333337068558,0.322666674852371,7.40000009536743,2.33333325386047,0.617265403270721,0.0047772116959095,9519.48828125,0.0732848718762398
-0.131044675678973,0.585010588169098,0.136248409748077,-0.741597771644592,0.300000011920929,0.233333334326744,1.73599994182587,0.16666667163372,0.482122272253036,0.00728951999917626,9601.091796875,0.0430925227701664
-0.202305701569873,0.657815933227539,0.150840818881989,-1.72402429580688,0.3874172270298,0.400662243366241,4.27400016784668,0.25,0.636659979820251,0.0143455192446709,10643.7177734375,0.0565178915858269
-0.514923826264884,0.564138174057007,0.132079899311066,-0.31347844004631,0.2240259796381,0.168831169605255,5.40000009536743,0.16666667163372,0.648386299610138,0.0266961511224508,9450.728515625,0.0598119869828224
-0.408044545372322,0.561729729175568,0.116154871881008,-1.8816739320755,0.485714286565781,0.400000005960464,2.6560001373291,0.16666667163372,0.64752596616745,0.000644781510345638,8619.1640625,0.0270360484719276
-0.423548163619696,0.613140225410461,0.114433228969574,-1.01259553432465,0.304582208395004,0.293800532817841,8.52799987792969,1.51666665077209,0.65970242023468,0.0038766311481595,9318.890625,0.0608769357204437
-0.255446252757452,0.577345550060272,0.188746586441994,-1.20048034191132,0.268656730651855,0.323383092880249,1.17999994754791,1.25,0.652296543121338,0.189137071371078,9501.4541015625,0.0575267672538757
-0.171711753790602,0.426522433757782,0.236943662166595,-0.301780104637146,0.250980406999588,0.168627455830574,5.80000019073486,1.83333337306976,0.643501579761505,0.0180536229163408,10373.275390625,0.0401337780058384
-0.69379949351804,0.802083075046539,0.196334019303322,-2.90483379364014,0.575406014919281,0.496519714593887,13.8999996185303,4.11333322525024,0.600931406021118,0.00286845932714641,9836.513671875,0.0771894082427025
-0.431748699462176,0.737979412078857,0.151572719216347,-1.44686996936798,0.368421047925949,0.388157904148102,1.70799994468689,0.16666667163372,0.636178016662598,0.0103354565799236,11403.419921875,0.0316656120121479
0.0656240391314315,0.263399213552475,0.389570266008377,0.713053822517395,0.206865131855011,0.0871810466051102,87.379997253418,28.1666660308838,0.720393359661102,0.0522483289241791,10025.7587890625,0.0384361855685711
-0.154722078622687,0.402837038040161,0.147312387824059,0.21579647064209,0.189933523535728,0.165242165327072,20.1840000152588,9.20833301544189,0.646041214466095,0.0157713424414396,8831.791015625,0.0382277183234692
-0.891419445468366,0.916060984134674,0.146300792694092,-3.16407704353333,0.585152864456177,0.506550192832947,5.53600025177002,0.75,0.719605088233948,0.000831857905723155,11814.7109375,0.0723165571689606
-0.189356736557639,0.478352785110474,0.168427601456642,-1.14425683021545,0.427536219358444,0.311594188213348,6.35999965667725,1.08333337306976,0.619088590145111,0.00803083833307028,10275.03515625,0.043971411883831
-0.569127620213858,0.724685549736023,0.122007131576538,-2.01533484458923,0.513422846794128,0.352348983287811,7.13399982452393,1.83333337306976,0.644277274608612,0.0111914565786719,9955.59765625,0.0752674490213394
-0.298469210380259,0.65879213809967,0.103247508406639,-0.58368057012558,0.264760136604309,0.178966790437698,17.2280006408691,7.5,0.601392030715942,0.00333692133426666,9625.248046875,0.0595616959035397
-0.493597258322444,0.588033199310303,0.149105697870255,-0.798701465129852,0.385444730520248,0.164420485496521,8,0.406666666269302,0.653112053871155,0.00541292876005173,10355.23046875,0.0485716722905636
-0.336920148187989,0.46483314037323,0.194792672991753,-0.125605285167694,0.22115384042263,0.177884608507156,1.79999995231628,0.666666686534882,0.702380955219269,0.00763137871399522,8395.42578125,0.0634040534496307
-0.763992287997876,0.890355110168457,0.103436425328255,-2.59258794784546,0.566878974437714,0.477706998586655,4.02400016784668,0,0.713486611843109,0.0487650856375694,12413.400390625,0.0604811012744904
-0.33965693301141,0.502944946289062,0.182998448610306,-0.680784165859222,0.386861324310303,0.211678832769394,1.66600000858307,-1.5,0.530647993087769,0.00362106482498348,9142.6083984375,0.0179289020597935
-0.26985511827554,0.579943537712097,0.378515094518661,-1.05782496929169,0.52569168806076,0.316205531358719,4.32399988174438,1.16666662693024,0.740740716457367,0.0156024834141135,10593.677734375,0.0363041199743748
-0.347719697586174,0.589466631412506,0.32612669467926,-0.728805959224701,0.425706475973129,0.240656331181526,37.0499992370605,15.6666669845581,0.680228114128113,0.0183487758040428,11625.1923828125,0.0396364890038967
-0.266297062949857,0.439950823783875,0.245694056153297,0.348784446716309,0.257191210985184,0.103778906166553,46.1160011291504,21.3333339691162,0.698285460472107,0.0165434386581182,9571.6904296875,0.0306431464850903
-0.272176190115913,0.482828617095947,0.151963159441948,-0.512148559093475,0.357142865657806,0.174603179097176,3.03999996185303,-0.666666686534882,0.596299827098846,0.00400416692718863,9410.630859375,0.0438681542873383
0.699201804893379,0.0671060606837273,0.709955990314484,1.95376574993134,0.125,0.0169753078371286,21.6000003814697,6,0.699445366859436,0.0172851160168648,12583.2314453125,0.0229145493358374
-0.279193160101518,0.532832384109497,0.0716633796691895,-0.837362468242645,0.265204399824142,0.233300104737282,24.1720008850098,10.0600004196167,0.540371835231781,0.00471162796020508,10088.7998046875,0.0594484247267246
-0.441033562951594,0.506887435913086,0.0955817028880119,-0.409858614206314,0.199513375759125,0.206812649965286,6.31400012969971,-0.666666686534882,0.55430394411087,0.00286455592140555,9264.62109375,0.0438499115407467
-0.830087041454212,0.955769121646881,0.134955018758774,-2.8138256072998,0.581280767917633,0.374384224414825,4.40000009536743,1.83333337306976,0.438198655843735,0,10738.95703125,0.0926357880234718
0.170180177606692,0.376645117998123,0.125583946704865,-1.0305871963501,0.453237414360046,0.230215832591057,1.00199997425079,0.16666667163372,0.558956921100616,0.0101833548396826,8975.578125,0.0491893365979195
-0.27349372845562,0.490955770015717,0.106695935130119,-0.445201903581619,0.220394730567932,0.240131571888924,4.59999990463257,1,0.539969146251678,0.0019929613918066,10281.443359375,0.0362239293754101
-1.23681530932493,0.681857168674469,0.162057176232338,-1.01636028289795,0.197222217917442,0.37222221493721,14.200186573267,0,0.732793509960175,0.624759197235107,34695.05859375,0.110627718269825
-1.3758297251575,0.756242334842682,0.0807610973715782,-2.80684947967529,0.290502786636353,0.581005573272705,9.9998032226041,3.79999995231628,0.699910163879395,0.658353328704834,38943.76953125,0.174630016088486
-1.65260177912766,0.860435366630554,0.0470219440758228,-2.81569623947144,0.243243247270584,0.513513505458832,2.43320998132229,0.833333313465118,0.739130437374115,0.828068256378174,34944.12890625,0.210031345486641
-1.19725602251442,0.67985326051712,0.055882353335619,-4.02431583404541,0.307692319154739,0.692307710647583,1.84886000283062,0.16666667163372,0.651315808296204,0.562976360321045,28561.52734375,0.211764708161354
-0.188740771770994,0.419400095939636,0.0989619344472885,0.348406046628952,0.277777791023254,0.0444444455206394,0.615623329840601,0,0.962809920310974,0,36774.734375,0.0294117648154497
-0.730463974290445,0,0.0291828792542219,-0.0790845538908616,0.246854197308421,0.167968195863068,-0.154453325497452,0,0.962264180183411,0,50095.00390625,0.00778210116550326
-0.0345103154468859,0.369675993919373,0.194605007767677,0.529597759246826,0.159999996423721,0,0.315503333127126,0.0833333358168602,0.767716526985168,0,30300.7265625,0.0886319875717163
-0.614577371434272,0.555026054382324,0.0411764718592167,-1.9559041261673,0.370370358228683,0.351851850748062,5.00740326046944,0,0.632148385047913,0.276626706123352,28912.9609375,0.116176471114159
-0.133229448203542,0.381414949893951,0.214285716414452,0.0592349319969071,0.190662222094834,0.11271392352879,0.341316668875515,0,0.827034890651703,0.0698226168751717,21971.71484375,0.0863945558667183
0.0860309270022577,0.234841853380203,0.273174166679382,-0.172356471419334,0.310344815254211,0.155172407627106,1.75545999988914,0,0.704384744167328,0.00513214757665992,23814.486328125,0.0737359523773193
0.00531882429517181,0.307453989982605,0.226364850997925,-0.315577268600464,0.194444447755814,0.222222223877907,0.93550666497089,0.383333325386047,0.682926833629608,0,13676.2421875,0.0599201060831547
