"perfrl","perell","aides","poverty517_all","urban","sesall","unemp_all","snap_all","pprev_tot","ppexp_inst","ppexp_tot","singmom_all","cs_mn_avg_ol"
0.51757675409317,0.00367333996109664,12.6000003814697,0.234521582722664,0,-0.500282406806946,0.0658362954854965,0.196296289563179,9609.271484375,4986.16845703125,10165.3134765625,0.164814814925194,-0.254465632337869
0.534269869327545,0.0458961874246597,30.2700004577637,0.258717656135559,0,-0.770261883735657,0.0616840459406376,0.221229046583176,8421.7158203125,4705.06298828125,8266.2587890625,0.256983250379562,-0.30770234807586
0.706001162528992,0.00378278503194451,3.40000009536743,0.302564114332199,0,-1.36056995391846,0.0597462840378284,0.25,10874.4794921875,4599.35986328125,10331.6904296875,0.425000011920929,-0.595722904263462
0.665801227092743,0.000680615310557187,15.4659996032715,0.390449434518814,0,-1.43250751495361,0.0377319157123566,0.320224732160568,9275.48828125,4798.9208984375,9290.0458984375,0.351123601198196,-0.479103038078257
0.547017157077789,0.0119619332253933,8.89999961853027,0.180769234895706,0,-0.344787061214447,0.0720535963773727,0.0798479095101357,12198.9736328125,5082.92529296875,12668.3583984375,0.224334597587585,-0.362141120072049
0.490543812513351,0.00826355814933777,10.8000001907349,0.234848484396935,0,-0.677127659320831,0.0535437129437923,0.183823525905609,9608.6953125,4867.86376953125,9903.642578125,0.286764711141586,-0.0871089083060376
0.439795762300491,0.00137427786830813,-0.800000011920929,0.211382120847702,0,-0.108245678246021,0.0302406903356314,0.195710450410843,9458.76171875,4815.962890625,9579.208984375,0.21983914077282,-0.150890459971155
0.56945276260376,0.00891927815973759,13.8000001907349,0.191358029842377,0,-0.206737548112869,0.050357524305582,0.12678936123848,10605.884765625,5441.9609375,10519.013671875,0.20245398581028,-0.330168645075409
0.819242894649506,0.000603016291279346,13.8920001983643,0.443243235349655,0,-2.10681319236755,0.053214069455862,0.486486494541168,11924.1611328125,5754.57177734375,11975.5966796875,0.356756746768951,-0.422282446018413
0.673099160194397,0.00752010568976402,3.70000004768372,0.191919192671776,0,-0.784588992595673,0.0562300309538841,0.257575750350952,10652.076171875,5154.25537109375,10778.2724609375,0.308080822229385,-0.480826621825224
0.518732666969299,0.000577951897867024,9.60000038146973,0.204488784074783,0,-0.509471118450165,0.0444882549345493,0.265206813812256,9949.4814453125,4998.26953125,9773.4755859375,0.22871045768261,-0.162668584019604
0.506850302219391,0.0143830953165889,6.40000009536743,0.222222223877907,0,-0.697232663631439,0.0452923402190208,0.249042138457298,8950.9873046875,4884.42529296875,8998.1826171875,0.325670510530472,-0.319803275261405
0.290273100137711,0.0405901186168194,26.3999996185303,0.199288249015808,0,-0.561355650424957,0.0432632863521576,0.224199295043945,9374.177734375,5686.138671875,9846.6103515625,0.370106756687164,0.446880762314425
0.519523918628693,0.0248488057404757,50.8379974365234,0.158346340060234,0,-0.0196289755403996,0.0405671298503876,0.159754231572151,9327.6943359375,4951.583984375,9216.6396484375,0.184331804513931,-0.121411516185775
0.502885639667511,0.00658439053222537,6.84999990463257,0.225589230656624,0,-0.737229883670807,0.0580298490822315,0.290969908237457,9217.3349609375,5002.62158203125,9422.6396484375,0.274247497320175,-0.136503704216004
0.576710343360901,0.0230217538774014,4.92000007629395,0.16582915186882,0,-0.31950780749321,0.0435640029609203,0.190954774618149,9706.38671875,5064.1904296875,10465.708984375,0.296482414007187,-0.5024643622417
0.785115838050842,0.00135468610096723,7.08399963378906,0.35639414191246,0,-2.08279395103455,0.074113592505455,0.402515709400177,10126.9599609375,4960.61083984375,10136.0537109375,0.47589099407196,-0.644281280174521
0.594150245189667,0.147370144724846,8.94200038909912,0.237357258796692,0,-0.683462500572205,0.051609642803669,0.240259736776352,9353.205078125,5259.42431640625,9536.634765625,0.2240259796381,-0.431981759772968
0.532577395439148,0.0966788977384567,72,0.245136186480522,0,-0.678314030170441,0.0520427003502846,0.246168583631516,10866.8798828125,6258.74072265625,10854.7216796875,0.356321841478348,-0.219235622615135
0.50967264175415,0.0185309704393148,7.80000019073486,0.260869562625885,0,-0.526641666889191,0.0559150911867619,0.118012420833111,8916.6572265625,4954.52587890625,9021.779296875,0.391304343938828,-0.259744120965198
0.56511515378952,0.0147151192650199,73.5319976806641,0.237226277589798,0,-0.782010972499847,0.038856390863657,0.240289062261581,9176.21875,5332.4169921875,9226.517578125,0.437217712402344,-0.168899180955285
0.659706294536591,0.00902710948139429,5.19999980926514,0.397959172725677,0,-1.47723150253296,0.0280013997107744,0.275510191917419,10374.197265625,5448.90478515625,10390.474609375,0.479591846466064,-0.463772597803647
0.429542988538742,0.0134029630571604,63.4000015258789,0.143933683633804,0,0.0588086694478989,0.0368717350065708,0.151014268398285,8602.849609375,4803.14697265625,9012.4228515625,0.276483833789825,-0.191854159154487
0.360924780368805,0.0312057603150606,43.3499984741211,0.205175593495369,0,-0.142454147338867,0.0371540896594524,0.171846434473991,9831.81640625,4991.740234375,11571.5966796875,0.305301636457443,0.0846798246540076
0.70007598400116,0.00125724927056581,30.2000007629395,0.319796949625015,0,-1.26693964004517,0.0425460636615753,0.331114798784256,10042.2939453125,5067.25537109375,9822.18359375,0.344425946474075,-0.298455351179907
0.402520537376404,0.0127906296402216,36.1359977722168,0.125641033053398,0,0.275053173303604,0.043567955493927,0.104953818023205,8553.1396484375,4592.82421875,8286.935546875,0.169605374336243,-0.121511855558567
0.644423425197601,0.0185050275176764,20.4340000152588,0.329113930463791,0,-1.71742749214172,0.060578104108572,0.405063301324844,8990.484375,5190.41943359375,9183.0986328125,0.468354433774948,-0.4745632076467
0.802166044712067,0.00923400092869997,7.19999980926514,0.379166662693024,0,-1.84851539134979,0.0335749723017216,0.4375,9196.708984375,4967.30029296875,9642.50390625,0.570833325386047,-0.76846899588554
0.478067964315414,0.00345609267242253,10.8000001907349,0.188153311610222,0,-0.226059243083,0.0347529388964176,0.222996518015862,9456.111328125,4908.00048828125,9594.748046875,0.177700355648994,-0.233927561548285
0.555413722991943,0.027518592774868,33.2519989013672,0.319999992847443,0,-1.30886137485504,0.0506853014230728,0.295495510101318,11867.37890625,6506.17236328125,11915.8681640625,0.470270276069641,-0.0904197845195322
0.578376173973083,0.175780385732651,8.46000003814697,0.244897961616516,0,-0.416322290897369,0.029793843626976,0.174927115440369,9029.6484375,4920.4345703125,8586.3837890625,0.239067062735558,-0.287612696907734
0.559154272079468,0.0397189222276211,20.8800010681152,0.16666667163372,0,-0.23511728644371,0.0425903312861919,0.20841683447361,10664.91796875,5189.37255859375,10453.20703125,0.210420846939087,-0.227505600661477
0.67086923122406,0.0585569739341736,24.7860012054443,0.322580635547638,0,-1.72054672241211,0.066563718020916,0.332824438810349,9472.4111328125,5027.79833984375,9277.44140625,0.470228999853134,-0.405275104284651
0.515842616558075,0.00279763829894364,4.6100001335144,0.0634920671582222,0,-0.222200632095337,0.0394144132733345,0.292307704687119,8966.1943359375,5326.7109375,8813.57421875,0.192307695746422,-0.132214550081884
0.582956850528717,0.0200102757662535,12.4320001602173,0.189473688602448,0,-0.83801543712616,0.0371428579092026,0.32133674621582,8808.75390625,4387.1416015625,8303.37890625,0.33933162689209,-0.344739515537991
0.880153715610504,0.00235427496954799,2.94199991226196,0.314285725355148,0,-2.28886723518372,0.0809186547994614,0.490476191043854,11321.8408203125,5149.66552734375,12414.3056640625,0.5,-0.826633283025299
0.386084347963333,0.0217225681990385,10.1260004043579,0.344827592372894,0,-0.948795557022095,0.0336643271148205,0.241379305720329,9694.544921875,5241.96875,9648.4306640625,0.390804588794708,0.110517002303307
0.685076177120209,0.00324427592568099,14.460000038147,0.315151512622833,0,-1.753338098526,0.0625983774662018,0.321212112903595,9480.6708984375,5148.9208984375,9317.59375,0.521212100982666,-0.392084999625192
0.48908457159996,0.0371079668402672,8.39999961853027,0.306358367204666,0,-0.721541941165924,0.028398510068655,0.271676301956177,9296.0244140625,5377.37548828125,10422.576171875,0.306358367204666,-0.212301444522217
0.256549090147018,0.0164416823536158,13.1000003814697,0.102941177785397,0,0.246841862797737,0.0622130036354065,0.105882354080677,10648.9873046875,5298.5341796875,11355.6611328125,0.164705887436867,0.171723260089671
0.550194442272186,0.00654076226055622,11.6000003814697,0.270096451044083,0,-1.36934840679169,0.0772054716944695,0.328025490045547,8930.3291015625,4583.5732421875,8981.55859375,0.359872609376907,-0.424982599168992
0.241091221570969,0.0666092708706856,31,0.0469613261520863,0,0.972013652324677,0.0463231019675732,0.0966850817203522,12938.40625,7838.92822265625,14299.3916015625,0.276243090629578,0.506821780948511
0.523710191249847,0.00340589229017496,26.5599994659424,0.175637394189835,0,-0.215813234448433,0.0343431234359741,0.18002812564373,8474.9912109375,4798.494140625,8753.8662109375,0.27144867181778,-0.0917846249229995
0.449642032384872,0.0384791530668736,135.5,0.199129492044449,1,-0.344120174646378,0.0539369471371174,0.186828926205635,10649,5876.66259765625,11476.16796875,0.379026472568512,-0.199250761549064
0.534968316555023,0.0180590264499187,4.94999980926514,0.202956989407539,0,-0.403069376945496,0.0398372039198875,0.229027956724167,10285.568359375,4948.861328125,10248.716796875,0.215712383389473,-0.162534938378989
0.420773893594742,0.00765947438776493,6.19999980926514,0.201970443129539,0,-0.108946286141872,0.0400379039347172,0.206896558403969,8961.029296875,5170.63671875,8574.521484375,0.300492614507675,-0.0544739921416478
0.392491638660431,0.0163268707692623,15.3999996185303,0.25,0,-0.912561297416687,0.0634769573807716,0.213114753365517,9985.7177734375,5802.18994140625,10052.6455078125,0.405737698078156,-0.0080729567512056
0.457534581422806,0.0236591007560492,129.760009765625,0.113203264772892,0,0.151955097913742,0.0410107634961605,0.117713510990143,9537.0859375,5113.61865234375,11144.51953125,0.299819260835648,-0.344974190670874
0.473190605640411,0.00553031545132399,6.05999994277954,0.231833904981613,0,-0.756656765937805,0.0455022305250168,0.254237294197083,9159.2197265625,4576.82861328125,8853.51953125,0.311864405870438,-0.344291639558662
0.877939462661743,0.00654135597869754,5.19999980926514,0.331081092357635,0,-2.32288002967834,0.0974258705973625,0.402684569358826,9798.5712890625,5333.107421875,9608.6787109375,0.469798654317856,-0.76136927710697
0.363673985004425,0.00369303580373526,49.9059982299805,0.148182660341263,0,0.0947152301669121,0.0497245378792286,0.145251393318176,8836.5224609375,5106.82861328125,8630.7763671875,0.160148978233337,-0.0338800549981881
0.497847616672516,0.00992947071790695,34.2700004577637,0.157060518860817,0,-0.25781261920929,0.0517484024167061,0.172413796186447,9670.0029296875,5166.88427734375,9797.494140625,0.193965524435043,-0.247469899963565
0.458675920963287,0.00610942393541336,57.7000007629395,0.123833760619164,0,-0.176513373851776,0.0644982159137726,0.178451180458069,9143.4765625,5126.87939453125,9670.4365234375,0.235690236091614,-0.217740303101286
0.389812886714935,0.0375767238438129,63.7999992370605,0.10776699334383,0,0.384029865264893,0.0382675565779209,0.105415858328342,9395.609375,5288.9677734375,9326.5,0.161508709192276,-0.284666614811649
0.842906713485718,0.0067038694396615,-0.331999987363815,0.351648360490799,0,-1.52645134925842,0.0451242811977863,0.419999986886978,11300.9013671875,5382.44677734375,11670.765625,0.439999997615814,-0.856787069765164
0.92267632484436,0,3.06599998474121,0.449999988079071,0,-2.47943949699402,0.0746791139245033,0.384999990463257,14341.16015625,6697.23095703125,13967.162109375,0.560000002384186,-0.783621936416374
0.986063718795776,0.00158775935415179,2.61999988555908,0.335858583450317,0,-2.19471430778503,0.0636479705572128,0.488778054714203,10675.8759765625,4848.84228515625,11159.423828125,0.556109726428986,-0.766403975557978
0.278478115797043,0.00741883041337132,111.400001525879,0.103064067661762,0,0.779676616191864,0.034101914614439,0.0979214757680893,9057.9306640625,4807.7333984375,9339.8603515625,0.179676681756973,0.084247445926906
0.725280404090881,0.000127795530715957,2.72000002861023,0.238372087478638,0,-0.806474208831787,0.0616686828434467,0.238372087478638,10963.873046875,5512.54052734375,10889.7734375,0.290697664022446,-0.359036020971293
0.529932796955109,0.00925780460238457,18.3999996185303,0.229571983218193,0,-0.703966677188873,0.055939894169569,0.263565897941589,9476.2333984375,5127.10400390625,9166.1171875,0.234496116638184,-0.12187428710763
0.781567335128784,0.00115209759678692,4.19999980926514,0.210526317358017,0,-1.02360141277313,0.056763730943203,0.210526317358017,9262.94921875,4579.310546875,10275.259765625,0.552631556987762,-0.845863086443317
0.668778300285339,0.0161473508924246,367.476013183594,0.266695082187653,1,-1.10986089706421,0.058059461414814,0.306236863136292,9454.6591796875,4839.62158203125,9559.9033203125,0.38850736618042,-0.260556167302721
0.619090616703033,0.000129232357721776,17.6000003814697,0.424528300762177,0,-1.8349324464798,0.0431533865630627,0.348235279321671,9137.0908203125,5096.53955078125,9036.478515625,0.45647057890892,-0.523398701334497
0.672998487949371,0.0340072959661484,142.339996337891,0.26876574754715,1,-0.995603322982788,0.0474413298070431,0.296434789896011,9508.408203125,4850.5458984375,9779.234375,0.464472711086273,-0.574342049321344
0.430044442415237,0.0323888584971428,48.9080009460449,0.142857149243355,0,0.282589763402939,0.0407465919852257,0.0988433212041855,10080.41015625,5194.1796875,9709.1494140625,0.162986323237419,-0.21509734169649
9.49574969126843e-05,0.00117378099821508,32.1059989929199,0.0223123729228973,0,2.53258299827576,0.00647122273221612,0.00811359006911516,13019.62890625,7508.640625,13506.998046875,0.109533466398716,0.880579762485006
0.247478097677231,0.0108931623399258,6.51800012588501,0.112449802458286,0,0.378107130527496,0.029873039573431,0.152610436081886,9709.560546875,5104.0927734375,9882.9921875,0.257028102874756,0.296236973207001
0.38051426410675,0.0862510055303574,1.13999998569489,0.204918026924133,0,-0.603283584117889,0.0696202516555786,0.208000004291534,8625.9365234375,4712.7578125,8703.4638671875,0.263999998569489,0.0588741580690119
0.601893901824951,0.0159414261579514,21.6499996185303,0.254789263010025,0,-1.01298570632935,0.0483814105391502,0.236742421984673,10954.1796875,5879.623046875,11677.775390625,0.477272719144821,-0.284619071685931
0.45176762342453,0.00146222556941211,2.13399982452393,0.279069781303406,0,-1.66905057430267,0.0709108114242554,0.408759117126465,9312.5009765625,4675.34765625,10276.533203125,0.474452555179596,-0.211921044109226
0.481762588024139,0.0461956299841404,15.3000001907349,0.215909093618393,0,-0.33475735783577,0.0453745201230049,0.202702701091766,10581.29296875,5356.7607421875,11007.71484375,0.270270258188248,0.0109521153420006
0.595606803894043,0.00565633364021778,8.60000038146973,0.222222223877907,0,-0.607847273349762,0.0312672033905983,0.313915848731995,10132.138671875,5143.7412109375,11328.2685546875,0.294498383998871,-0.281716031922581
0.461581259965897,0.00403923634439707,24.6800003051758,0.169491529464722,0,-0.532953798770905,0.0426692776381969,0.209745764732361,8951.171875,4884.18359375,9323.8662109375,0.366525411605835,-0.181668411649292
0.937048256397247,0.000945931009482592,7.48000001907349,0.545918345451355,0,-3.22216820716858,0.0777370780706406,0.484693884849548,10196.8017578125,5246.25244140625,10136.0595703125,0.63775509595871,-0.771746149440554
0.635500729084015,0.00208260118961334,41.2999992370605,0.321086257696152,0,-1.59245884418488,0.0602913238108158,0.272727280855179,9353.490234375,5065.8798828125,9862.625,0.508771955966949,-0.364333786346909
0.678292989730835,0.0047772116959095,11.8999996185303,0.375999987125397,0,-1.98140954971313,0.0732848718762398,0.322666674852371,9603.0517578125,5209.580078125,9519.48828125,0.477333337068558,-0.439781245170008
0.585010588169098,0.00728951999917626,3,0.241666659712791,0,-0.741597771644592,0.0430925227701664,0.233333334326744,9788.1767578125,4784.8876953125,9601.091796875,0.300000011920929,-0.131044675678973
0.657815933227539,0.0143455192446709,4.80000019073486,0.374581933021545,0,-1.72402429580688,0.0565178915858269,0.400662243366241,10370.603515625,5278.3203125,10643.7177734375,0.3874172270298,-0.202305701569873
0.564138174057007,0.0266961511224508,10.3999996185303,0.161073818802834,0,-0.31347844004631,0.0598119869828224,0.168831169605255,9206.9111328125,5025.4365234375,9450.728515625,0.2240259796381,-0.514923826264884
0.561729729175568,0.000644781510345638,6.19999980926514,0.449999988079071,0,-1.8816739320755,0.0270360484719276,0.400000005960464,8504.6826171875,4904.74951171875,8619.1640625,0.485714286565781,-0.408044545372322
0.613140225410461,0.0038766311481595,14.3000001907349,0.220670387148857,0,-1.01259553432465,0.0608769357204437,0.293800532817841,9201.9384765625,4665.8740234375,9318.890625,0.304582208395004,-0.423548163619696
0.577345550060272,0.189137071371078,1.54999995231628,0.333333343267441,0,-1.20048034191132,0.0575267672538757,0.323383092880249,9602.8369140625,5237.6884765625,9501.4541015625,0.268656730651855,-0.255446252757452
0.426522433757782,0.0180536229163408,14,0.230158731341362,0,-0.301780104637146,0.0401337780058384,0.168627455830574,10613.529296875,5286.97265625,10373.275390625,0.250980406999588,-0.171711753790602
0.802083075046539,0.00286845932714641,25.2999992370605,0.503546118736267,0,-2.90483379364014,0.0771894082427025,0.496519714593887,8768.87890625,4823.765625,9836.513671875,0.575406014919281,-0.69379949351804
0.737979412078857,0.0103354565799236,3.70000004768372,0.380952388048172,0,-1.44686996936798,0.0316656120121479,0.388157904148102,11650.69921875,6306.6103515625,11403.419921875,0.368421047925949,-0.431748699462176
0.263399213552475,0.0522483289241791,168.047988891602,0.110838949680328,0,0.713053822517395,0.0384361855685711,0.0871810466051102,10022.162109375,5063.876953125,10025.7587890625,0.206865131855011,0.0656240391314315
0.402837038040161,0.0157713424414396,43.0439987182617,0.104807689785957,0,0.21579647064209,0.0382277183234692,0.165242165327072,8711.7353515625,4817.98779296875,8831.791015625,0.189933523535728,-0.154722078622687
0.916060984134674,0.000831857905723155,5.59999990463257,0.528384268283844,0,-3.16407704353333,0.0723165571689606,0.506550192832947,11199.349609375,5200.49755859375,11814.7109375,0.585152864456177,-0.891419445468366
0.478352785110474,0.00803083833307028,16.1000003814697,0.235507249832153,0,-1.14425683021545,0.043971411883831,0.311594188213348,10508.9990234375,5451.66162109375,10275.03515625,0.427536219358444,-0.189356736557639
0.724685549736023,0.0111914565786719,12.1999998092651,0.331081092357635,0,-2.01533484458923,0.0752674490213394,0.352348983287811,9880.62890625,5503.0966796875,9955.59765625,0.513422846794128,-0.569127620213858
0.65879213809967,0.00333692133426666,25.8400001525879,0.222634509205818,0,-0.58368057012558,0.0595616959035397,0.178966790437698,9540.4375,4507.83642578125,9625.248046875,0.264760136604309,-0.298469210380259
0.588033199310303,0.00541292876005173,15.5,0.2534059882164,0,-0.798701465129852,0.0485716722905636,0.164420485496521,9697.0771484375,5295.0478515625,10355.23046875,0.385444730520248,-0.493597258322444
0.46483314037323,0.00763137871399522,10,0.134615391492844,0,-0.125605285167694,0.0634040534496307,0.177884608507156,8593.09765625,5014.67138671875,8395.42578125,0.22115384042263,-0.336920148187989
0.890355110168457,0.0487650856375694,4,0.445859879255295,0,-2.59258794784546,0.0604811012744904,0.477706998586655,11315.4404296875,5024.177734375,12413.400390625,0.566878974437714,-0.763992287997876
0.502944946289062,0.00362106482498348,0.920000076293945,0.284671545028687,0,-0.680784165859222,0.0179289020597935,0.211678832769394,9393.1474609375,4916.90478515625,9142.6083984375,0.386861324310303,-0.33965693301141
0.579943537712097,0.0156024834141135,10.3400001525879,0.23715415596962,0,-1.05782496929169,0.0363041199743748,0.316205531358719,9412.4638671875,5710.02978515625,10593.677734375,0.52569168806076,-0.26985511827554
0.589466631412506,0.0183487758040428,65.3600006103516,0.269899368286133,0,-0.728805959224701,0.0396364890038967,0.240656331181526,12548.48046875,5342.08935546875,11625.1923828125,0.425706475973129,-0.347719697586174
0.439950823783875,0.0165434386581182,76,0.147344380617142,0,0.348784446716309,0.0306431464850903,0.103778906166553,9600.568359375,4640.349609375,9571.6904296875,0.257191210985184,-0.266297062949857
0.482828617095947,0.00400416692718863,7.80000019073486,0.214285716414452,0,-0.512148559093475,0.0438681542873383,0.174603179097176,9715.7080078125,4957.30322265625,9410.630859375,0.357142865657806,-0.272176190115913
0.0671060606837273,0.0172851160168648,49.7999992370605,0.0324074067175388,0,1.95376574993134,0.0229145493358374,0.0169753078371286,11149.5009765625,6738.0654296875,12583.2314453125,0.125,0.699201804893379
0.532832384109497,0.00471162796020508,49.1599998474121,0.243705943226814,0,-0.837362468242645,0.0594484247267246,0.233300104737282,9940.080078125,5157.7705078125,10088.7998046875,0.265204399824142,-0.279193160101518
0.506887435913086,0.00286455592140555,5.80000019073486,0.250608265399933,0,-0.409858614206314,0.0438499115407467,0.206812649965286,9178.3837890625,5158.4267578125,9264.62109375,0.199513375759125,-0.441033562951594
0.955769121646881,0,4.19999980926514,0.492610841989517,0,-2.8138256072998,0.0926357880234718,0.374384224414825,10643.701171875,5070.185546875,10738.95703125,0.581280767917633,-0.830087041454212
0.376645117998123,0.0101833548396826,4.82000017166138,0.287769794464111,0,-1.0305871963501,0.0491893365979195,0.230215832591057,9715.751953125,4949.744140625,8975.578125,0.453237414360046,0.170180177606692
0.490955770015717,0.0019929613918066,10.8000001907349,0.215946838259697,0,-0.445201903581619,0.0362239293754101,0.240131571888924,10214.1015625,4889.90966796875,10281.443359375,0.220394730567932,-0.27349372845562
0.681857168674469,0.624759197235107,86.4983367919922,0.172316387295723,0,-1.01636028289795,0.110627718269825,0.37222221493721,33294.359375,12420.0380859375,34695.05859375,0.197222217917442,-1.23681530932493
0.756242334842682,0.658353328704834,53.2633323669434,0.320224732160568,0,-2.80684947967529,0.174630016088486,0.581005573272705,38397.3046875,12514.4208984375,38943.76953125,0.290502786636353,-1.3758297251575
0.860435366630554,0.828068256378174,20.3116664886475,0.277777791023254,0,-2.81569623947144,0.210031345486641,0.513513505458832,32457.91796875,18404.61328125,34944.12890625,0.243243247270584,-1.65260177912766
0.67985326051712,0.562976360321045,17.6666660308838,0.538461565971375,0,-4.02431583404541,0.211764708161354,0.692307710647583,27822.8203125,13383.2509765625,28561.52734375,0.307692319154739,-1.19725602251442
0.419400095939636,0,7.53833341598511,0.117647059261799,0,0.348406046628952,0.0294117648154497,0.0444444455206394,32767.205078125,17659.416015625,36774.734375,0.277777791023254,-0.188740771770994
0,0,1.60833334922791,NA,0,NA,0.00778210116550326,NA,49612.92578125,24638.72265625,50095.00390625,NA,-0.730463974290445
0.369675993919373,0,4.44166660308838,0,0,0.529597759246826,0.0886319875717163,0,29301.91015625,14462.5244140625,30300.7265625,0.159999996423721,-0.0345103154468859
0.555026054382324,0.276626706123352,12.9933338165283,0.277777791023254,0,-1.9559041261673,0.116176471114159,0.351851850748062,27708.470703125,12135.34765625,28912.9609375,0.370370358228683,-0.614577371434272
